"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"308","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"311","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"326","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"342","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"352","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"366","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"373","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"383","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"386","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"415","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"418","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"443","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"454","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"466","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"474","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"482","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"484","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"490","21","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"491","21","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"492","16","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"500","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"506","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"531","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"541","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"545","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"555","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"612","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"622","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"625","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"703","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"247","5","The variable 'hasValidateScript' is assigned but never used.","$hasValidateScript","PSUseDeclaredVarsMoreThanAssignments","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","hasValidateScript",,"False"
"248","5","The variable 'hasBeginBlock' is assigned but never used.","$hasBeginBlock","PSUseDeclaredVarsMoreThanAssignments","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","hasBeginBlock",,"False"
"249","5","The variable 'hasProcessBlock' is assigned but never used.","$hasProcessBlock","PSUseDeclaredVarsMoreThanAssignments","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","hasProcessBlock",,"False"
"250","5","The variable 'acceptsPipeline' is assigned but never used.","$acceptsPipeline","PSUseDeclaredVarsMoreThanAssignments","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","acceptsPipeline",,"False"
"252","5","The variable 'requiresModules' is assigned but never used.","$requiresModules","PSUseDeclaredVarsMoreThanAssignments","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","requiresModules",,"False"
"253","5","The variable 'hasOutputType' is assigned but never used.","$hasOutputType","PSUseDeclaredVarsMoreThanAssignments","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","hasOutputType",,"False"
"57","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""[$timestamp] $emoji $Message""","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"646","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`n╔══════════════════════════════════════════════════════════════╗"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"647","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""║     AitherZero Automatic Test Generation - 100% Solution    ║"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"648","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""╚══════════════════════════════════════════════════════════════╝`n"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"661","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Found $($scripts.Count) scripts`n"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"696","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`n╔══════════════════════════════════════════════════════════════╗"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"697","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""║                      Summary                             ║"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"698","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""╚══════════════════════════════════════════════════════════════╝"" -ForegroundColor Cyan","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"699","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Total Scripts:    $($stats.Total)"" -ForegroundColor White","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"700","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Tests Generated:  $($stats.Generated)"" -ForegroundColor Green","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"701","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Already Existed:  $($stats.Skipped)"" -ForegroundColor Yellow","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"702","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""Failed:           $($stats.Failed)"" -ForegroundColor $(if ($stats.Failed -gt 0) { 'Red' } else { 'Green' })","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"705","5","File 'AutoTestGenerator.psm1' uses Write-Host. Avoid using Write-Host because it might not work in all hosts, does not work when there is no host, and (prior to PS 5.0) cannot be suppressed, captured, or redirected. Instead, use Write-Output, Write-Verbose, or Write-Information.","Write-Host ""`nTest Coverage:    $coverage%`n"" -ForegroundColor $(if ($coverage -eq 100) { 'Green' } else { 'Yellow' })","PSAvoidUsingWriteHost","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
,,"Missing BOM encoding for non-ASCII encoded file 'AutoTestGenerator.psm1'",,"PSUseBOMForUnicodeEncodedFile","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"191","9","The cmdlet 'New-AutoTest' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
            ScriptName = $scriptName
            Skipped = $true
        }","PSUseOutputTypeCorrectly","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"215","9","The cmdlet 'New-AutoTest' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
            ScriptName = $scriptName
            UnitTestPath = $unitTestPath
            IntegrationTestPath = $integrationTestPath
            Generated = $true
        }","PSUseOutputTypeCorrectly","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"707","5","The cmdlet 'Invoke-AutoTestGeneration' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return $stats","PSUseOutputTypeCorrectly","Information","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1",,,"False"
"492","9","The parameter 'Stage' has been declared but not used.","$Stage","PSReviewUnusedParameter","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","Stage",,"False"
"493","9","The parameter 'Dependencies' has been declared but not used.","$Dependencies","PSReviewUnusedParameter","Warning","AutoTestGenerator.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\AutoTestGenerator.psm1","Dependencies",,"False"
"77","5","Found global variable 'global:AitherZeroTestingInitialized'.","$global:AitherZeroTestingInitialized","PSAvoidGlobalVars","Warning","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1","global:AitherZeroTestingInitialized",,"False"
"45","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1190","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1194","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1197","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1200","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1203","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1206","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1210","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1221","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1224","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1228","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1233","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1236","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1243","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1248","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1252","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1257","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1270","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1274","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1277","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1280","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1283","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"1287","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","TestingFramework.psm1","E:\AitherZero-Internal\AitherZero\library\integrations\testing\TestingFramework.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
